t_s,theta1_rad,theta2_rad,omega1_rad_s,omega2_rad_s,energy_J,energy_drift_rel
1.762000e+01,-1.742608e+00,-5.550458e+00,2.197734e+00,2.952009e+00,1.490359e-01,-4.304031e-08
1.763000e+01,-1.720012e+00,-5.520937e+00,2.321016e+00,2.951092e+00,1.490359e-01,-4.304102e-08
1.764000e+01,-1.696197e+00,-5.491460e+00,2.441576e+00,2.943202e+00,1.490359e-01,-4.304091e-08
1.765000e+01,-1.671190e+00,-5.462098e+00,2.559119e+00,2.927952e+00,1.490359e-01,-4.303964e-08
1.766000e+01,-1.645025e+00,-5.432927e+00,2.673349e+00,2.904972e+00,1.490359e-01,-4.303699e-08
1.767000e+01,-1.617735e+00,-5.404025e+00,2.783977e+00,2.873903e+00,1.490359e-01,-4.303262e-08
1.768000e+01,-1.589359e+00,-5.375477e+00,2.890717e+00,2.834406e+00,1.490359e-01,-4.302614e-08
1.769000e+01,-1.559935e+00,-5.347366e+00,2.993292e+00,2.786159e+00,1.490359e-01,-4.301720e-08
1.770000e+01,-1.529508e+00,-5.319784e+00,3.091434e+00,2.728861e+00,1.490359e-01,-4.300542e-08
1.771000e+01,-1.498122e+00,-5.292820e+00,3.184890e+00,2.662236e+00,1.490359e-01,-4.299051e-08
1.772000e+01,-1.465826e+00,-5.266571e+00,3.273424e+00,2.586037e+00,1.490359e-01,-4.297223e-08
1.773000e+01,-1.432671e+00,-5.241132e+00,3.356823e+00,2.500054e+00,1.490359e-01,-4.295047e-08
1.774000e+01,-1.398707e+00,-5.216603e+00,3.434905e+00,2.404115e+00,1.490359e-01,-4.292504e-08
1.775000e+01,-1.363991e+00,-5.193083e+00,3.507521e+00,2.298102e+00,1.490359e-01,-4.289613e-08
1.776000e+01,-1.328576e+00,-5.170675e+00,3.574568e+00,2.181948e+00,1.490359e-01,-4.286413e-08
1.777000e+01,-1.292518e+00,-5.149478e+00,3.635993e+00,2.055654e+00,1.490359e-01,-4.282927e-08
1.778000e+01,-1.255874e+00,-5.129595e+00,3.691801e+00,1.919289e+00,1.490359e-01,-4.279212e-08
1.779000e+01,-1.218701e+00,-5.111126e+00,3.742068e+00,1.772999e+00,1.490359e-01,-4.275339e-08
1.780000e+01,-1.181051e+00,-5.094168e+00,3.786940e+00,1.617010e+00,1.490359e-01,-4.271365e-08
1.781000e+01,-1.142979e+00,-5.078817e+00,3.826645e+00,1.451627e+00,1.490359e-01,-4.267358e-08
1.782000e+01,-1.104534e+00,-5.065165e+00,3.861496e+00,1.277232e+00,1.490359e-01,-4.263361e-08
1.783000e+01,-1.065764e+00,-5.053301e+00,3.891890e+00,1.094279e+00,1.490359e-01,-4.259392e-08
1.784000e+01,-1.026710e+00,-5.043306e+00,3.918313e+00,9.032800e-01,1.490359e-01,-4.255442e-08
1.785000e+01,-9.874090e-01,-5.035260e+00,3.941335e+00,7.047932e-01,1.490359e-01,-4.251462e-08
1.786000e+01,-9.478923e-01,-5.029233e+00,3.961607e+00,4.994022e-01,1.490359e-01,-4.247357e-08
1.787000e+01,-9.081836e-01,-5.025293e+00,3.979854e+00,2.876947e-01,1.490359e-01,-4.243008e-08
1.788000e+01,-8.682993e-01,-5.023499e+00,3.996873e+00,7.023703e-02,1.490359e-01,-4.238211e-08
1.789000e+01,-8.282474e-01,-5.023906e+00,4.013519e+00,-1.524527e-01,1.490359e-01,-4.232754e-08
1.790000e+01,-7.880272e-01,-5.026564e+00,4.030704e+00,-3.799332e-01,1.490359e-01,-4.226372e-08
1.791000e+01,-7.476284e-01,-5.031519e+00,4.049390e+00,-6.118685e-01,1.490359e-01,-4.218761e-08
1.792000e+01,-7.070310e-01,-5.038815e+00,4.070588e+00,-8.480578e-01,1.490359e-01,-4.209574e-08
1.793000e+01,-6.662047e-01,-5.048494e+00,4.095357e+00,-1.088464e+00,1.490359e-01,-4.198348e-08
1.794000e+01,-6.251082e-01,-5.060599e+00,4.124811e+00,-1.333244e+00,1.490359e-01,-4.184634e-08
1.795000e+01,-5.836889e-01,-5.075175e+00,4.160131e+00,-1.582780e+00,1.490359e-01,-4.167812e-08
1.796000e+01,-5.418819e-01,-5.092273e+00,4.202580e+00,-1.837713e+00,1.490359e-01,-4.147130e-08
1.797000e+01,-4.996090e-01,-5.111950e+00,4.253529e+00,-2.098980e+00,1.490359e-01,-4.121728e-08
1.798000e+01,-4.567779e-01,-5.134278e+00,4.314493e+00,-2.367863e+00,1.490359e-01,-4.090579e-08
1.799000e+01,-4.132801e-01,-5.159339e+00,4.387171e+00,-2.646038e+00,1.490359e-01,-4.052703e-08
1.800000e+01,-3.689890e-01,-5.187236e+00,4.473502e+00,-2.935645e+00,1.490359e-01,-4.007359e-08
1.801000e+01,-3.237572e-01,-5.218098e+00,4.575733e+00,-3.239367e+00,1.490359e-01,-3.954941e-08
1.802000e+01,-2.774127e-01,-5.252082e+00,4.696496e+00,-3.560521e+00,1.490359e-01,-3.898743e-08
1.803000e+01,-2.297552e-01,-5.289380e+00,4.838882e+00,-3.903155e+00,1.490359e-01,-3.848884e-08
1.804000e+01,-1.805510e-01,-5.330233e+00,5.006505e+00,-4.272108e+00,1.490359e-01,-3.830657e-08
1.805000e+01,-1.295273e-01,-5.374929e+00,5.203482e+00,-4.672981e+00,1.490359e-01,-3.900960e-08
1.806000e+01,-7.636876e-02,-5.423819e+00,5.434218e+00,-5.111812e+00,1.490359e-01,-4.176954e-08
1.807000e+01,-2.071694e-02,-5.477310e+00,5.702693e+00,-5.594089e+00,1.490359e-01,-4.868636e-08
1.808000e+01,3.781744e-02,-5.535854e+00,6.010678e+00,-6.122249e+00,1.490359e-01,-6.240554e-08
1.809000e+01,9.961513e-02,-5.599890e+00,6.353774e+00,-6.690165e+00,1.490359e-01,-8.203367e-08
1.810000e+01,1.649524e-01,-5.669710e+00,6.713887e+00,-7.272665e+00,1.490359e-01,-8.927300e-08
1.811000e+01,2.338119e-01,-5.745200e+00,7.048646e+00,-7.810777e+00,1.490359e-01,-3.340806e-08
1.812000e+01,3.056042e-01,-5.825448e+00,7.286658e+00,-8.205154e+00,1.490360e-01,1.080642e-07
1.813000e+01,3.789562e-01,-5.908454e+00,7.349599e+00,-8.347011e+00,1.490360e-01,1.896761e-07
1.814000e+01,4.518937e-01,-5.991384e+00,7.204624e+00,-8.191482e+00,1.490360e-01,8.355683e-08
1.815000e+01,5.224893e-01,-6.071484e+00,6.893191e+00,-7.797829e+00,1.490359e-01,-5.448287e-08
1.816000e+01,5.894720e-01,-6.146928e+00,6.495536e+00,-7.279511e+00,1.490359e-01,-9.892352e-08
1.817000e+01,6.523437e-01,-6.216985e+00,6.079892e+00,-6.733004e+00,1.490359e-01,-8.650856e-08
1.818000e+01,7.111407e-01,-6.281680e+00,5.684712e+00,-6.212958e+00,1.490359e-01,-6.632071e-08
1.819000e+01,7.661585e-01,-6.341408e+00,5.325280e+00,-5.741504e+00,1.490359e-01,-5.340359e-08
1.820000e+01,8.177751e-01,-6.396688e+00,5.004326e+00,-5.323155e+00,1.490359e-01,-4.732688e-08
1.821000e+01,8.663644e-01,-6.448038e+00,4.719146e+00,-4.954768e+00,1.490359e-01,-4.516430e-08
1.822000e+01,9.122622e-01,-6.495931e+00,4.465235e+00,-4.630640e+00,1.490359e-01,-4.484116e-08
1.823000e+01,9.557576e-01,-6.540778e+00,4.237890e+00,-4.344755e+00,1.490359e-01,-4.525558e-08
1.824000e+01,9.970942e-01,-6.582935e+00,4.032818e+00,-4.091643e+00,1.490359e-01,-4.589384e-08
1.825000e+01,1.036476e+00,-6.622704e+00,3.846309e+00,-3.866624e+00,1.490359e-01,-4.653973e-08
1.826000e+01,1.074072e+00,-6.660348e+00,3.675230e+00,-3.665808e+00,1.490359e-01,-4.711306e-08
1.827000e+01,1.110023e+00,-6.696091e+00,3.516958e+00,-3.486000e+00,1.490359e-01,-4.759432e-08
1.828000e+01,1.144446e+00,-6.730129e+00,3.369296e+00,-3.324592e+00,1.490359e-01,-4.798765e-08
1.829000e+01,1.177438e+00,-6.762637e+00,3.230403e+00,-3.179456e+00,1.490359e-01,-4.830488e-08
1.830000e+01,1.209078e+00,-6.793767e+00,3.098722e+00,-3.048852e+00,1.490359e-01,-4.855984e-08
1.831000e+01,1.239432e+00,-6.823657e+00,2.972933e+00,-2.931355e+00,1.490359e-01,-4.876454e-08
1.832000e+01,1.268553e+00,-6.852434e+00,2.851906e+00,-2.825792e+00,1.490359e-01,-4.892937e-08
1.833000e+01,1.296483e+00,-6.880210e+00,2.734672e+00,-2.731189e+00,1.490359e-01,-4.906248e-08
1.834000e+01,1.323256e+00,-6.907091e+00,2.620393e+00,-2.646735e+00,1.490359e-01,-4.917064e-08
1.835000e+01,1.348898e+00,-6.933176e+00,2.508342e+00,-2.571743e+00,1.490359e-01,-4.925888e-08
1.836000e+01,1.373428e+00,-6.958556e+00,2.397890e+00,-2.505625e+00,1.490359e-01,-4.933114e-08
1.837000e+01,1.396860e+00,-6.983316e+00,2.288492e+00,-2.447867e+00,1.490359e-01,-4.939092e-08
1.838000e+01,1.419200e+00,-7.007539e+00,2.179678e+00,-2.398013e+00,1.490359e-01,-4.944021e-08
1.839000e+01,1.440454e+00,-7.031301e+00,2.071046e+00,-2.355644e+00,1.490359e-01,-4.948120e-08
1.840000e+01,1.460620e+00,-7.054676e+00,1.962256e+00,-2.320365e+00,1.490359e-01,-4.951541e-08
1.841000e+01,1.479697e+00,-7.077731e+00,1.853028e+00,-2.291797e+00,1.490359e-01,-4.954396e-08
1.842000e+01,1.497679e+00,-7.100533e+00,1.743138e+00,-2.269563e+00,1.490359e-01,-4.956783e-08
1.843000e+01,1.514557e+00,-7.123142e+00,1.632415e+00,-2.253282e+00,1.490359e-01,-4.958774e-08
1.844000e+01,1.530324e+00,-7.145617e+00,1.520738e+00,-2.242562e+00,1.490359e-01,-4.960415e-08
1.845000e+01,1.544969e+00,-7.168011e+00,1.408035e+00,-2.236998e+00,1.490359e-01,-4.961784e-08
1.846000e+01,1.558481e+00,-7.190373e+00,1.294282e+00,-2.236167e+00,1.490359e-01,-4.962916e-08
1.847000e+01,1.570851e+00,-7.212748e+00,1.179495e+00,-2.239627e+00,1.490359e-01,-4.963838e-08
1.848000e+01,1.582068e+00,-7.235178e+00,1.063733e+00,-2.246922e+00,1.490359e-01,-4.964571e-08
1.849000e+01,1.592123e+00,-7.257698e+00,9.470895e-01,-2.257579e+00,1.490359e-01,-4.965162e-08
1.850000e+01,1.601007e+00,-7.280339e+00,8.296890e-01,-2.271116e+00,1.490359e-01,-4.965617e-08
1.851000e+01,1.608714e+00,-7.303128e+00,7.116834e-01,-2.287043e+00,1.490359e-01,-4.965976e-08
1.852000e+01,1.615239e+00,-7.326086e+00,5.932449e-01,-2.304873e+00,1.490359e-01,-4.966245e-08
1.853000e+01,1.620578e+00,-7.349230e+00,4.745602e-01,-2.324126e+00,1.490359e-01,-4.966445e-08
1.854000e+01,1.624730e+00,-7.372572e+00,3.558246e-01,-2.344337e+00,1.490359e-01,-4.966604e-08
1.855000e+01,1.627695e+00,-7.396119e+00,2.372353e-01,-2.365061e+00,1.490359e-01,-4.966745e-08
1.856000e+01,1.629476e+00,-7.419874e+00,1.189856e-01,-2.385886e+00,1.490359e-01,-4.966859e-08
1.857000e+01,1.630077e+00,-7.443836e+00,1.259528e-03,-2.406431e+00,1.490359e-01,-4.966971e-08
1.858000e+01,1.629504e+00,-7.468000e+00,-1.157736e-01,-2.426360e+00,1.490359e-01,-4.967090e-08
1.859000e+01,1.627764e+00,-7.492360e+00,-2.319631e-01,-2.445378e+00,1.490359e-01,-4.967232e-08
1.860000e+01,1.624868e+00,-7.516904e+00,-3.471798e-01,-2.463240e+00,1.490359e-01,-4.967407e-08
1.861000e+01,1.620824e+00,-7.541620e+00,-4.613186e-01,-2.479750e+00,1.490359e-01,-4.967607e-08
1.862000e+01,1.615645e+00,-7.566494e+00,-5.742995e-01,-2.494760e+00,1.490359e-01,-4.967864e-08
1.863000e+01,1.609342e+00,-7.591510e+00,-6.860673e-01,-2.508171e+00,1.490359e-01,-4.968152e-08
1.864000e+01,1.601928e+00,-7.616652e+00,-7.965912e-01,-2.519926e+00,1.490359e-01,-4.968475e-08
1.865000e+01,1.593415e+00,-7.641903e+00,-9.058625e-01,-2.530012e+00,1.490359e-01,-4.968825e-08
1.866000e+01,1.583815e+00,-7.667247e+00,-1.013893e+00,-2.538450e+00,1.490359e-01,-4.969198e-08
1.867000e+01,1.573141e+00,-7.692667e+00,-1.120711e+00,-2.545294e+00,1.490359e-01,-4.969598e-08
1.868000e+01,1.561404e+00,-7.718147e+00,-1.226358e+00,-2.550621e+00,1.490359e-01,-4.970016e-08
1.869000e+01,1.548617e+00,-7.743674e+00,-1.330887e+00,-2.554529e+00,1.490359e-01,-4.970440e-08
1.870000e+01,1.534790e+00,-7.769234e+00,-1.434356e+00,-2.557127e+00,1.490359e-01,-4.970869e-08
1.871000e+01,1.519934e+00,-7.794813e+00,-1.536825e+00,-2.558535e+00,1.490359e-01,-4.971305e-08
1.872000e+01,1.504057e+00,-7.820401e+00,-1.638356e+00,-2.558871e+00,1.490359e-01,-4.971734e-08
1.873000e+01,1.487169e+00,-7.845987e+00,-1.739004e+00,-2.558251e+00,1.490359e-01,-4.972161e-08
1.874000e+01,1.469280e+00,-7.871563e+00,-1.838816e+00,-2.556781e+00,1.490359e-01,-4.972584e-08
1.875000e+01,1.450396e+00,-7.897120e+00,-1.937829e+00,-2.554555e+00,1.490359e-01,-4.972997e-08
1.876000e+01,1.430526e+00,-7.922652e+00,-2.036067e+00,-2.551646e+00,1.490359e-01,-4.973390e-08
1.877000e+01,1.409677e+00,-7.948151e+00,-2.133536e+00,-2.548105e+00,1.490359e-01,-4.973773e-08
1.878000e+01,1.387857e+00,-7.973612e+00,-2.230226e+00,-2.543959e+00,1.490359e-01,-4.974144e-08
1.879000e+01,1.365075e+00,-7.999028e+00,-2.326104e+00,-2.539203e+00,1.490359e-01,-4.974504e-08
1.880000e+01,1.341338e+00,-8.024394e+00,-2.421115e+00,-2.533799e+00,1.490359e-01,-4.974829e-08
1.881000e+01,1.316656e+00,-8.049702e+00,-2.515180e+00,-2.527673e+00,1.490359e-01,-4.975150e-08
1.882000e+01,1.291038e+00,-8.074944e+00,-2.608194e+00,-2.520712e+00,1.490359e-01,-4.975441e-08
1.883000e+01,1.264496e+00,-8.100113e+00,-2.700024e+00,-2.512764e+00,1.490359e-01,-4.975704e-08
1.884000e+01,1.237042e+00,-8.125196e+00,-2.790511e+00,-2.503631e+00,1.490359e-01,-4.975945e-08
1.885000e+01,1.208691e+00,-8.150181e+00,-2.879464e+00,-2.493071e+00,1.490359e-01,-4.976135e-08
1.886000e+01,1.179459e+00,-8.175051e+00,-2.966663e+00,-2.480798e+00,1.490359e-01,-4.976268e-08
1.887000e+01,1.149364e+00,-8.199790e+00,-3.051859e+00,-2.466478e+00,1.490359e-01,-4.976336e-08
1.888000e+01,1.118429e+00,-8.224373e+00,-3.134773e+00,-2.449732e+00,1.490359e-01,-4.976336e-08
1.889000e+01,1.086678e+00,-8.248775e+00,-3.215095e+00,-2.430136e+00,1.490359e-01,-4.976262e-08
1.890000e+01,1.054137e+00,-8.272965e+00,-3.292490e+00,-2.407224e+00,1.490359e-01,-4.976065e-08
1.891000e+01,1.020839e+00,-8.296907e+00,-3.366594e+00,-2.380490e+00,1.490359e-01,-4.975766e-08
1.892000e+01,9.868174e-01,-8.320560e+00,-3.437024e+00,-2.349394e+00,1.490359e-01,-4.975290e-08
1.893000e+01,9.521118e-01,-8.343878e+00,-3.503373e+00,-2.313368e+00,1.490359e-01,-4.974654e-08
1.894000e+01,9.167649e-01,-8.366809e+00,-3.565222e+00,-2.271823e+00,1.490359e-01,-4.973833e-08
1.895000e+01,8.808238e-01,-8.389294e+00,-3.622144e+00,-2.224161e+00,1.490359e-01,-4.972809e-08
1.896000e+01,8.443399e-01,-8.411270e+00,-3.673709e+00,-2.169784e+00,1.490359e-01,-4.971572e-08
1.897000e+01,8.073689e-01,-8.432665e+00,-3.719494e+00,-2.108109e+00,1.490359e-01,-4.970119e-08
1.898000e+01,7.699707e-01,-8.453406e+00,-3.759094e+00,-2.038586e+00,1.490359e-01,-4.968435e-08
1.899000e+01,7.322089e-01,-8.473409e+00,-3.792132e+00,-1.960708e+00,1.490359e-01,-4.966517e-08
1.900000e+01,6.941510e-01,-8.492591e+00,-3.818269e+00,-1.874037e+00,1.490359e-01,-4.964381e-08
1.901000e+01,6.558675e-01,-8.510860e+00,-3.837222e+00,-1.778219e+00,1.490359e-01,-4.962086e-08
1.902000e+01,6.174313e-01,-8.528124e+00,-3.848771e+00,-1.673000e+00,1.490359e-01,-4.959689e-08
1.903000e+01,5.789172e-01,-8.544288e+00,-3.852778e+00,-1.558249e+00,1.490359e-01,-4.957254e-08
1.904000e+01,5.404010e-01,-8.559257e+00,-3.849194e+00,-1.433969e+00,1.490359e-01,-4.954874e-08
1.905000e+01,5.019585e-01,-8.572936e+00,-3.838074e+00,-1.300311e+00,1.490359e-01,-4.952628e-08
1.906000e+01,4.636641e-01,-8.585233e+00,-3.819582e+00,-1.157578e+00,1.490359e-01,-4.950610e-08
1.907000e+01,4.255905e-01,-8.596059e+00,-3.793995e+00,-1.006232e+00,1.490359e-01,-4.948907e-08
1.908000e+01,3.878066e-01,-8.605331e+00,-3.761707e+00,-8.468821e-01,1.490359e-01,-4.947558e-08
1.909000e+01,3.503770e-01,-8.612972e+00,-3.723224e+00,-6.802776e-01,1.490359e-01,-4.946577e-08
1.910000e+01,3.133607e-01,-8.618915e+00,-3.679156e+00,-5.072875e-01,1.490359e-01,-4.945965e-08
1.911000e+01,2.768102e-01,-8.623100e+00,-3.630202e+00,-3.288761e-01,1.490359e-01,-4.945651e-08
1.912000e+01,2.407704e-01,-8.625478e+00,-3.577139e+00,-1.460733e-01,1.490359e-01,-4.945553e-08
1.913000e+01,2.052783e-01,-8.626010e+00,-3.520798e+00,4.005848e-02,1.490359e-01,-4.945560e-08
1.914000e+01,1.703625e-01,-8.624669e+00,-3.462047e+00,2.284582e-01,1.490359e-01,-4.945563e-08
1.915000e+01,1.360425e-01,-8.621437e+00,-3.401767e+00,4.180999e-01,1.490359e-01,-4.945453e-08
1.916000e+01,1.023293e-01,-8.616306e+00,-3.340833e+00,6.080240e-01,1.490359e-01,-4.945139e-08
1.917000e+01,6.922517e-02,-8.609278e+00,-3.280097e+00,7.973638e-01,1.490359e-01,-4.944567e-08
1.918000e+01,3.672399e-02,-8.600363e+00,-3.220372e+00,9.853675e-01,1.490359e-01,-4.943707e-08
1.919000e+01,4.811818e-03,-8.589578e+00,-3.162419e+00,1.171414e+00,1.490359e-01,-4.942516e-08
1.920000e+01,-2.653264e-02,-8.576943e+00,-3.106941e+00,1.355022e+00,1.490359e-01,-4.941054e-08
1.921000e+01,-5.733741e-02,-8.562486e+00,-3.054582e+00,1.535858e+00,1.490359e-01,-4.939304e-08
1.922000e+01,-8.763663e-02,-8.546236e+00,-3.005922e+00,1.713730e+00,1.490359e-01,-4.937306e-08
1.923000e+01,-1.174699e-01,-8.528222e+00,-2.961484e+00,1.888591e+00,1.490359e-01,-4.935108e-08
1.924000e+01,-1.468820e-01,-8.508474e+00,-2.921738e+00,2.060530e+00,1.490359e-01,-4.932696e-08
1.925000e+01,-1.759218e-01,-8.487020e+00,-2.887113e+00,2.229762e+00,1.490359e-01,-4.930101e-08
1.926000e+01,-2.046426e-01,-8.463887e+00,-2.858000e+00,2.396625e+00,1.490359e-01,-4.927256e-08
1.927000e+01,-2.331014e-01,-8.439094e+00,-2.834772e+00,2.561571e+00,1.490359e-01,-4.924151e-08
1.928000e+01,-2.613588e-01,-8.412660e+00,-2.817789e+00,2.725161e+00,1.490359e-01,-4.920722e-08
1.929000e+01,-2.894792e-01,-8.384593e+00,-2.807416e+00,2.888061e+00,1.490359e-01,-4.916886e-08
1.930000e+01,-3.175305e-01,-8.354898e+00,-2.804032e+00,3.051046e+00,1.490359e-01,-4.912577e-08
1.931000e+01,-3.455845e-01,-8.323569e+00,-2.808048e+00,3.214995e+00,1.490359e-01,-4.907641e-08
1.932000e+01,-3.737176e-01,-8.290592e+00,-2.819922e+00,3.380907e+00,1.490359e-01,-4.902011e-08
1.933000e+01,-4.020109e-01,-8.255941e+00,-2.840172e+00,3.549904e+00,1.490359e-01,-4.895611e-08
1.934000e+01,-4.305510e-01,-8.219579e+00,-2.869396e+00,3.723250e+00,1.490359e-01,-4.888446e-08
1.935000e+01,-4.594310e-01,-8.181457e+00,-2.908289e+00,3.902366e+00,1.490359e-01,-4.880645e-08
1.936000e+01,-4.887516e-01,-8.141507e+00,-2.957659e+00,4.088856e+00,1.490359e-01,-4.872760e-08
1.937000e+01,-5.186222e-01,-8.099649e+00,-3.018445e+00,4.284524e+00,1.490359e-01,-4.865896e-08
1.938000e+01,-5.491622e-01,-8.055780e+00,-3.091725e+00,4.491389e+00,1.490359e-01,-4.862326e-08
1.939000e+01,-5.805024e-01,-8.009776e+00,-3.178713e+00,4.711695e+00,1.490359e-01,-4.866405e-08
1.940000e+01,-6.127865e-01,-7.961493e+00,-3.280724e+00,4.947870e+00,1.490359e-01,-4.885980e-08
1.941000e+01,-6.461714e-01,-7.910758e+00,-3.399087e+00,5.202421e+00,1.490359e-01,-4.934408e-08
1.942000e+01,-6.808266e-01,-7.857375e+00,-3.534943e+00,5.477685e+00,1.490359e-01,-5.032570e-08
1.943000e+01,-7.169306e-01,-7.801129e+00,-3.688841e+00,5.775304e+00,1.490359e-01,-5.207140e-08
1.944000e+01,-7.546612e-01,-7.741794e+00,-3.859982e+00,6.095224e+00,1.490359e-01,-5.475199e-08
1.945000e+01,-7.941767e-01,-7.679161e+00,-4.044910e+00,6.433929e+00,1.490359e-01,-5.791583e-08
1.946000e+01,-8.355790e-01,-7.613085e+00,-4.235456e+00,6.781649e+00,1.490359e-01,-5.933600e-08
1.947000e+01,-8.788540e-01,-7.543562e+00,-4.416159e+00,7.118808e+00,1.490359e-01,-5.388952e-08
1.948000e+01,-9.237885e-01,-7.470849e+00,-4.562513e+00,7.413554e+00,1.490359e-01,-3.618769e-08
1.949000e+01,-9.698852e-01,-7.395570e+00,-4.643201e+00,7.624722e+00,1.490359e-01,-1.116296e-08
1.950000e+01,-1.016336e+00,-7.318761e+00,-4.629548e+00,7.714705e+00,1.490359e-01,1.916930e-10
1.951000e+01,-1.062118e+00,-7.241734e+00,-4.509402e+00,7.668410e+00,1.490359e-01,-1.576325e-08
1.952000e+01,-1.106206e+00,-7.165792e+00,-4.294339e+00,7.503031e+00,1.490359e-01,-4.343877e-08
1.953000e+01,-1.147783e+00,-7.091938e+00,-4.012753e+00,7.258383e+00,1.490359e-01,-6.133462e-08
1.954000e+01,-1.186344e+00,-7.020744e+00,-3.695817e+00,6.977550e+00,1.490359e-01,-6.564824e-08
1.955000e+01,-1.221663e+00,-6.952396e+00,-3.367717e+00,6.693581e+00,1.490359e-01,-6.304247e-08
1.956000e+01,-1.253711e+00,-6.886815e+00,-3.043318e+00,6.426478e+00,1.490359e-01,-5.915268e-08
1.957000e+01,-1.282567e+00,-6.823777e+00,-2.730017e+00,6.185908e+00,1.490359e-01,-5.617624e-08
1.958000e+01,-1.308358e+00,-6.762997e+00,-2.430465e+00,5.975026e+00,1.490359e-01,-5.439035e-08
1.959000e+01,-1.331223e+00,-6.704179e+00,-2.144701e+00,5.793442e+00,1.490359e-01,-5.348406e-08
1.960000e+01,-1.351294e+00,-6.647038e+00,-1.871508e+00,5.639077e+00,1.490359e-01,-5.311127e-08
1.961000e+01,-1.368689e+00,-6.591316e+00,-1.609184e+00,5.509196e+00,1.490359e-01,-5.302730e-08
1.962000e+01,-1.383508e+00,-6.536782e+00,-1.355938e+00,5.400930e+00,1.490359e-01,-5.308517e-08
1.963000e+01,-1.395832e+00,-6.483234e+00,-1.110088e+00,5.311518e+00,1.490359e-01,-5.320381e-08
1.964000e+01,-1.405729e+00,-6.430497e+00,-8.701403e-01,5.238396e+00,1.490359e-01,-5.334124e-08
1.965000e+01,-1.413251e+00,-6.378420e+00,-6.348264e-01,5.179218e+00,1.490359e-01,-5.347697e-08
1.966000e+01,-1.418438e+00,-6.326874e+00,-4.031006e-01,5.131836e+00,1.490359e-01,-5.360199e-08
1.967000e+01,-1.421322e+00,-6.275750e+00,-1.741333e-01,5.094272e+00,1.490359e-01,-5.371286e-08
1.968000e+01,-1.421927e+00,-6.224962e+00,5.270137e-02,5.064683e+00,1.490359e-01,-5.380877e-08
1.969000e+01,-1.420273e+00,-6.174436e+00,2.778389e-01,5.041332e+00,1.490359e-01,-5.388970e-08
1.970000e+01,-1.416375e+00,-6.124120e+00,5.015372e-01,5.022562e+00,1.490359e-01,-5.395616e-08
1.971000e+01,-1.410247e+00,-6.073975e+00,7.238879e-01,5.006770e+00,1.490359e-01,-5.400825e-08
1.972000e+01,-1.401902e+00,-6.023980e+00,9.448278e-01,4.992396e+00,1.490359e-01,-5.404608e-08
1.973000e+01,-1.391356e+00,-5.974127e+00,1.164150e+00,4.977910e+00,1.490359e-01,-5.406969e-08
1.974000e+01,-1.378626e+00,-5.924427e+00,1.381516e+00,4.961806e+00,1.490359e-01,-5.407904e-08
1.975000e+01,-1.363734e+00,-5.874902e+00,1.596468e+00,4.942604e+00,1.490359e-01,-5.407432e-08
1.976000e+01,-1.346706e+00,-5.825590e+00,1.808441e+00,4.918852e+00,1.490359e-01,-5.405571e-08
1.977000e+01,-1.327577e+00,-5.776544e+00,2.016784e+00,4.889136e+00,1.490359e-01,-5.402405e-08
1.978000e+01,-1.306385e+00,-5.727832e+00,2.220772e+00,4.852090e+00,1.490359e-01,-5.398054e-08
1.979000e+01,-1.283179e+00,-5.679531e+00,2.419629e+00,4.806412e+00,1.490359e-01,-5.392675e-08
1.980000e+01,-1.258012e+00,-5.631736e+00,2.612548e+00,4.750880e+00,1.490359e-01,-5.386471e-08
1.981000e+01,-1.230950e+00,-5.584550e+00,2.798713e+00,4.684369e+00,1.490359e-01,-5.379672e-08
1.982000e+01,-1.202063e+00,-5.538089e+00,2.977320e+00,4.605872e+00,1.490359e-01,-5.372558e-08
1.983000e+01,-1.171432e+00,-5.492476e+00,3.147605e+00,4.514513e+00,1.490359e-01,-5.365377e-08
1.984000e+01,-1.139141e+00,-5.447844e+00,3.308859e+00,4.409564e+00,1.490359e-01,-5.358425e-08
1.985000e+01,-1.105287e+00,-5.404332e+00,3.460454e+00,4.290463e+00,1.490359e-01,-5.351921e-08
1.986000e+01,-1.069966e+00,-5.362083e+00,3.601861e+00,4.156818e+00,1.490359e-01,-5.346106e-08
1.987000e+01,-1.033285e+00,-5.321245e+00,3.732665e+00,4.008419e+00,1.490359e-01,-5.341151e-08
1.988000e+01,-9.953493e-01,-5.281964e+00,3.852582e+00,3.845241e+00,1.490359e-01,-5.337189e-08
1.989000e+01,-9.562698e-01,-5.244389e+00,3.961468e+00,3.667442e+00,1.490359e-01,-5.334299e-08
1.990000e+01,-9.161567e-01,-5.208663e+00,4.059329e+00,3.475359e+00,1.490359e-01,-5.332509e-08
1.991000e+01,-8.751195e-01,-5.174927e+00,4.146324e+00,3.269496e+00,1.490359e-01,-5.331784e-08
1.992000e+01,-8.332654e-01,-5.143317e+00,4.222767e+00,3.050514e+00,1.490359e-01,-5.332030e-08
1.993000e+01,-7.906978e-01,-5.113958e+00,4.289129e+00,2.819208e+00,1.490359e-01,-5.333069e-08
1.994000e+01,-7.475144e-01,-5.086971e+00,4.346023e+00,2.576489e+00,1.490359e-01,-5.334695e-08
1.995000e+01,-7.038064e-01,-5.062463e+00,4.394208e+00,2.323348e+00,1.490359e-01,-5.336630e-08
